filename,language,character_count
211001421_ref1.txt,de,7683
211001422_ref1.txt,de,19836
211001425_ref2.txt,en,285455
211001425_ref3.txt,en,1573
211001426_ref1.txt,en,1573
211001427_ref1.txt,en,1573
211001428_ref1.txt,en,1573
211001429_ref1.txt,en,3702
211001431_ref1.txt,en,2310
211001431_ref2.txt,en,683248
211001432_ref1.txt,en,1666
211001433_ref1.txt,en,26353
211001437_ref1.txt,en,2892
211001438_ref1.txt,en,1290
211001439_ref1.txt,en,8268
211001440_ref1.txt,en,1897
211001444_ref1.txt,en,11626
211001446_ref1.txt,pt,3982
211001449_ref1.txt,en,3115
211001450_ref1.txt,en,2393
211001453_ref1.txt,en,2698
211001455_ref1.txt,en,113103
211001459_ref1.txt,es,20639
211001468_ref1.txt,it,8222
211001469_ref1.txt,it,6135
211001470_ref1.txt,it,19362
211001474_ref1.txt,en,6932
211001477_ref1.txt,en,2824
211001479_ref1.txt,en,1583
211001482_ref1.txt,en,8551
211001484_ref1.txt,en,8551
211001486_ref1.txt,en,14705
211001487_ref1.txt,en,13050
211001489_ref1.txt,en,357948
211001494_ref1.txt,en,225355
211001494_ref2.txt,en,6613
211001496_ref1.txt,en,8645
211001497_ref1.txt,en,3053
211001498_ref1.txt,en,4729
211001498_ref2.txt,en,4107
211001499_ref1.txt,en,8833
211001500_ref1.txt,en,42057
211001504_ref1.txt,en,2484
211001505_ref1.txt,en,6101
211001506_ref1.txt,en,21644
211001507_ref1.txt,en,8237
211001510_ref1.txt,en,450249
211001511_ref1.txt,en,2679
211001512_ref1.txt,en,27786
211001513_ref1.txt,en,53557
211001514_ref1.txt,en,1573
211001515_ref1.txt,en,2145
211001518_ref1.txt,en,1795
211001520_ref1.txt,en,1282
211001521_ref1.txt,en,23961
211001527_ref1.txt,en,93398
211001528_ref1.txt,en,404
211001529_ref1.txt,en,4996
211001531_ref1.txt,en,2145
211001531_ref2.txt,it,38075
211001532_ref1.txt,en,3783
211001534_ref1.txt,en,1715
211001536_ref1.txt,en,1721
211001537_ref1.txt,da,1740
211001538_ref1.txt,sv,8762
211001543_ref1.txt,en,1267
211001544_ref1.txt,da,1231
211001545_ref1.txt,TOO_SHORT,34
211001546_ref1.txt,en,186712
211001547_ref1.txt,en,2187
211001548_ref1.txt,en,22145
211001551_ref1.txt,en,111089
211001553_ref1.txt,en,5253
211001554_ref1.txt,pt,792
211001555_ref1.txt,en,18044
211001556_ref1.txt,en,2145
211001557_ref1.txt,it,63319
211001561_ref1.txt,it,3510
211001562_ref1.txt,en,29696
211001563_ref1.txt,en,820
211001565_ref1.txt,en,1775
211001568_ref1.txt,en,3900
211001569_ref1.txt,en,1573
211001571_ref1.txt,en,9270
211001572_ref2.txt,en,479670
211001573_ref1.txt,en,9417
211001575_ref1.txt,es,18405
211001577_ref1.txt,en,2172
211001578_ref1.txt,en,3860
211001580_ref1.txt,en,5855
211001582_ref1.txt,en,239150
211001583_ref1.txt,en,6388
211001584_ref1.txt,en,3850
211001586_ref1.txt,en,5093
211001587_ref1.txt,en,9095
211001588_ref1.txt,de,5239
211001589_ref1.txt,en,2376
211001590_ref1.txt,en,1342
211001591_ref1.txt,de,4427
211001594_ref1.txt,en,5976
211001595_ref1.txt,en,15228
211001596_ref1.txt,en,31279
211001597_ref1.txt,en,168603
211001598_ref1.txt,en,16451
211001599_ref1.txt,en,245670
211001600_ref1.txt,en,301857
211001602_ref1.txt,en,26872
211001603_ref1.txt,en,87582
211001604_ref1.txt,en,66621
211001605_ref1.txt,en,121906
211001606_ref1.txt,en,5087
211001610_ref1.txt,en,5635
211001612_ref1.txt,en,5997
211001615_ref1.txt,en,5164
211001617_ref1.txt,en,59789
211001617_ref2.txt,en,63440
211001618_ref1.txt,TOO_SHORT,11
211001619_ref1.txt,en,4123
211001620_ref1.txt,en,2319
211001620_ref2.txt,en,66276
211001621_ref1.txt,en,4006
211001625_ref1.txt,pt,2885
211001625_ref2.txt,en,2145
211001626_ref1.txt,pt,11317
211001627_ref1.txt,ca,75
211001628_ref1.txt,pt,5359
211001629_ref1.txt,pt,12667
211001630_ref1.txt,pt,14738
211001631_ref1.txt,en,2145
211001632_ref1.txt,en,3448
211001633_ref1.txt,en,138755
211001634_ref1.txt,es,35474
211001635_ref1.txt,en,2345
211001636_ref1.txt,en,2145
211001637_ref1.txt,en,3853
211001637_ref2.txt,es,33898
211001638_ref1.txt,es,33146
211001638_ref2.txt,es,655882
211001639_ref1.txt,es,1645
211001640_ref1.txt,es,13496
211001641_ref1.txt,en,5703
211001641_ref2.txt,es,233
211001645_ref1.txt,en,64728
211001646_ref1.txt,en,2145
211001647_ref1.txt,en,1913
211001648_ref1.txt,en,23309
211001649_ref1.txt,en,2771
211001651_ref1.txt,en,2145
211001652_ref1.txt,en,15266
211001654_ref1.txt,en,5674
211001655_ref1.txt,en,3246
211001655_ref3.txt,fr,10219
211001656_ref1.txt,es,310652
211001659_ref2.txt,en,2145
211001660_ref1.txt,en,363907
211001661_ref1.txt,en,1423
211001662_ref1.txt,en,2145
211001664_ref1.txt,es,4099
211001665_ref1.txt,en,1777
211001671_ref1.txt,en,23973
211001672_ref1.txt,en,33401
211001673_ref1.txt,en,20569
211001675_ref1.txt,en,1027
211001677_ref1.txt,en,928
211001678_ref1.txt,en,510479
211001679_ref1.txt,en,3222
211001680_ref1.txt,en,13224
211001682_ref1.txt,en,1573
211001682_ref2.txt,en,1573
211001684_ref1.txt,fr,6211
211001685_ref1.txt,en,2812
211001686_ref1.txt,ru,4008
211001687_ref1.txt,it,25112
211001688_ref1.txt,TOO_SHORT,11
211001690_ref1.txt,en,301146
211001691_ref1.txt,es,37864
211001692_ref1.txt,en,1484
211001693_ref1.txt,en,2336
211001694_ref1.txt,en,10644
211001695_ref1.txt,es,41729
211001695_ref2.txt,en,1573
211001696_ref1.txt,en,1573
211001699_ref3.txt,en,1573
211001699_ref4.txt,en,1573
211001700_ref1.txt,en,1573
211001701_ref1.txt,en,1573
211001702_ref1.txt,en,1573
211001703_ref1.txt,en,156708
211001703_ref2.txt,en,127462
211001706_ref1.txt,en,450249
211001707_ref1.txt,en,80297
211001708_ref1.txt,fr,6852
211001710_ref1.txt,en,1305
211001711_ref1.txt,en,1573
211001713_ref1.txt,en,301146
211001714_ref1.txt,en,45227
211001715_ref1.txt,en,76609
211001717_ref1.txt,en,267249
211001719_ref1.txt,en,981
211001719_ref2.txt,en,11307
211001721_ref1.txt,en,2208
211001724_ref1.txt,en,2145
211001726_ref1.txt,en,6334
211001728_ref1.txt,TOO_SHORT,25
211001729_ref1.txt,en,2334
211001730_ref1.txt,en,2145
211001733_ref2.txt,en,43089
211001738_ref1.txt,en,113094
211001741_ref1.txt,bn,313399
211001752_ref1.txt,en,13881
211001753_ref1.txt,en,4343
211001755_ref1.txt,en,1229
211001757_ref1.txt,en,1763
211001759_ref1.txt,en,2659
211001760_ref1.txt,en,22290
211001762_ref1.txt,en,5736
211001763_ref1.txt,en,1714
211001766_ref1.txt,en,1306
211001767_ref2.txt,es,5695
211001768_ref2.txt,en,2412
211001770_ref1.txt,en,4344
211001780_ref1.txt,en,18690
211001781_ref1.txt,en,22844
211001782_ref1.txt,en,2551
211001783_ref1.txt,en,4761
211001785_ref1.txt,en,5116
211001786_ref1.txt,en,7447
211001787_ref1.txt,en,3511
211001788_ref1.txt,TOO_SHORT,34
211001789_ref1.txt,TOO_SHORT,25
211001790_ref1.txt,en,118469
211001792_ref1.txt,en,1573
211001795_ref1.txt,en,1516
211001796_ref1.txt,de,6746
211001797_ref1.txt,en,1084
211001799_ref1.txt,en,3534
211001800_ref1.txt,en,44244
211001801_ref1.txt,en,1406
211001802_ref1.txt,en,7557
211001803_ref1.txt,en,1841
211001805_ref1.txt,en,510479
211001806_ref1.txt,en,1413
211001807_ref1.txt,it,49325
211001810_ref1.txt,en,7798
211001811_ref1.txt,it,4487
211001812_ref2.txt,en,75454
211001814_ref1.txt,en,510479
211001815_ref1.txt,en,510479
211001819_ref1.txt,en,19297
211001820_ref1.txt,en,2574
211001822_ref1.txt,en,2052
211001824_ref1.txt,fr,25980
211001824_ref2.txt,fr,12093
211001826_ref1.txt,en,8589
211001827_ref1.txt,en,7321
211001829_ref1.txt,en,3132
211001830_ref1.txt,en,510479
211001833_ref1.txt,en,450249
211001839_ref1.txt,en,8305
211001841_ref1.txt,ca,75
211001844_ref1.txt,en,29875
211001847_ref1.txt,en,303
211001849_ref1.txt,en,11358
211001850_ref1.txt,en,2187
211001851_ref1.txt,de,8008
211001852_ref2.txt,en,479670
211001853_ref1.txt,en,76882
211001854_ref1.txt,en,2675
211001855_ref1.txt,en,1638
211001856_ref2.txt,de,12936
211001858_ref1.txt,en,148133
211001860_ref1.txt,en,30658
211001861_ref1.txt,en,31500
211001862_ref1.txt,en,2260
211001863_ref1.txt,en,9958
211001864_ref1.txt,en,9958
211001865_ref1.txt,en,68611
211001866_ref1.txt,en,1573
211001867_ref1.txt,en,1573
211001868_ref1.txt,en,1573
211001869_ref1.txt,en,1266
211001870_ref1.txt,fr,5174
211001870_ref2.txt,en,118876
211001871_ref1.txt,en,11538
211001872_ref1.txt,en,1013052
211001873_ref1.txt,en,81410
211001876_ref1.txt,de,9685
211001878_ref1.txt,en,11914
211001880_ref1.txt,en,2776
211001881_ref1.txt,en,208491
211001882_ref1.txt,en,676759
211001884_ref1.txt,en,2943
211001885_ref1.txt,en,15053
211001887_ref1.txt,en,243221
211001888_ref1.txt,en,436649
211001891_ref1.txt,en,35015
211001892_ref1.txt,it,3510
211001893_ref2.txt,en,1573
211001894_ref1.txt,en,2323
211001895_ref1.txt,en,4129
211001896_ref1.txt,en,2187
211001897_ref1.txt,en,2245
211001898_ref1.txt,en,60549
211001899_ref1.txt,en,1573
211001903_ref1.txt,en,44427
211001905_ref1.txt,en,12824
211001906_ref1.txt,en,4414
211001909_ref1.txt,TOO_SHORT,11
211001911_ref1.txt,en,2662
211001912_ref1.txt,en,19610
211001913_ref1.txt,en,36172
211001915_ref1.txt,en,3153
211001916_ref1.txt,en,39198
211001917_ref1.txt,en,6324
211001918_ref1.txt,en,130137
211001920_ref1.txt,en,647974
211001921_ref1.txt,en,203280
211001922_ref1.txt,en,264947
211001923_ref1.txt,en,1897
211001924_ref1.txt,en,1897
211001925_ref1.txt,en,2145
211001926_ref1.txt,en,41502
211001929_ref1.txt,TOO_SHORT,11
211001930_ref1.txt,TOO_SHORT,40
211001933_ref1.txt,en,301146
211001935_ref1.txt,en,15396
211001937_ref1.txt,pt,3417
211001938_ref1.txt,en,112239
211001941_ref1.txt,en,6985
211001942_ref1.txt,en,22200
211001943_ref1.txt,en,14601
211001944_ref1.txt,en,178849
211001945_ref1.txt,en,2537
211001946_ref1.txt,de,7023
211001947_ref2.txt,en,68265
211001949_ref1.txt,en,2434
211001950_ref1.txt,en,3046
211001953_ref1.txt,en,2145
211001953_ref2.txt,tr,3339
211001957_ref1.txt,pt,4477
211001958_ref1.txt,en,42930
211001959_ref1.txt,en,9110
211001960_ref1.txt,en,2145
211001962_ref1.txt,en,3706
211001965_ref1.txt,pt,4335
211001966_ref1.txt,en,2393
211001968_ref1.txt,en,2859
211001970_ref1.txt,en,744
211001971_ref2.txt,en,479670
211001972_ref1.txt,en,115474
211001974_ref1.txt,es,310652
211001974_ref2.txt,es,118
211001975_ref1.txt,en,878055
211001976_ref1.txt,en,24036
211001977_ref1.txt,en,35504
211001984_ref1.txt,en,5281
211001985_ref1.txt,en,28502
211001986_ref1.txt,it,645
211001987_ref1.txt,en,11264
211001989_ref1.txt,it,679
211001990_ref1.txt,en,11816
211001991_ref1.txt,en,2277
211001993_ref1.txt,TOO_SHORT,8
211001994_ref1.txt,pt,7946
211001995_ref1.txt,en,16043
211001997_ref1.txt,en,5699
211001999_ref1.txt,en,3014
211002000_ref2.txt,fr,25631
211002007_ref1.txt,en,901
211002008_ref1.txt,en,106675
211002009_ref1.txt,en,260740
211002010_ref1.txt,en,4290
211002011_ref1.txt,en,2145
211002015_ref1.txt,en,69579
211002016_ref1.txt,en,6001
211002017_ref1.txt,en,84175
211002019_ref1.txt,en,27485
211002020_ref1.txt,pt,61549
211002021_ref1.txt,TOO_SHORT,21
211002022_ref1.txt,es,3530
211002023_ref1.txt,en,71611
211002025_ref1.txt,en,864543
211002026_ref1.txt,pt,4335
211002029_ref1.txt,es,15864
211002031_ref1.txt,en,665835
211002033_ref1.txt,en,1649
211002034_ref1.txt,en,67420
211002035_ref1.txt,en,4264
211002037_ref1.txt,en,4996
211002038_ref1.txt,en,4996
211002039_ref1.txt,en,4996
211002040_ref1.txt,en,2590
211002042_ref1.txt,en,56521
211002044_ref1.txt,en,2639
211002045_ref1.txt,en,19610
211002045_ref3.txt,en,7410
211002047_ref1.txt,en,34934
211002049_ref1.txt,en,2145
211002050_ref1.txt,en,1760
211002051_ref1.txt,en,2145
211002052_ref1.txt,es,11397
211002052_ref2.txt,es,25764
211002058_ref1.txt,en,7119
211002059_ref1.txt,fr,330375
211002060_ref1.txt,ru,72534
211002061_ref1.txt,en,176958
211002062_ref1.txt,en,23967
211002064_ref1.txt,en,676759
211002065_ref1.txt,vi,1107
211002066_ref1.txt,en,864543
211002067_ref1.txt,pt,14251
211002068_ref1.txt,pt,4643
211002069_ref1.txt,bn,276423
211002072_ref1.txt,en,10068
211002074_ref1.txt,en,17181
211002075_ref1.txt,en,7213
211002075_ref2.txt,pt,39448
211002076_ref1.txt,en,1432
211002077_ref1.txt,en,1554
211002079_ref2.txt,en,3447
211002080_ref1.txt,en,857
211002085_ref1.txt,en,1142
211002086_ref1.txt,es,880974
211002088_ref1.txt,en,183015
211002089_ref1.txt,en,15508
211002091_ref1.txt,en,5060
211002091_ref2.txt,en,4467
211002093_ref1.txt,en,17811
211002093_ref2.txt,en,11275
211002094_ref1.txt,en,3282
211002096_ref1.txt,en,42232
211002098_ref1.txt,en,4110
211002101_ref1.txt,en,144045
211002102_ref1.txt,en,44501
211002103_ref1.txt,en,1593
211002104_ref1.txt,en,9910
211002105_ref1.txt,en,2145
211002106_ref1.txt,en,198618
211002108_ref1.txt,en,6151
211002109_ref1.txt,en,15855
211002111_ref1.txt,en,1809
211002114_ref1.txt,en,1573
211002114_ref2.txt,en,1573
211002115_ref1.txt,en,3615
211002120_ref1.txt,en,4739
211002122_ref1.txt,en,122750
211002123_ref1.txt,en,1839
211002124_ref1.txt,en,33173
211002127_ref1.txt,en,233
211002128_ref1.txt,en,14767
211002129_ref1.txt,en,6620
211002132_ref1.txt,en,2162
211002133_ref1.txt,en,5189
211002135_ref1.txt,en,3060
211002138_ref1.txt,en,11417
211002138_ref2.txt,en,30268
211002139_ref1.txt,en,1028
211002140_ref1.txt,en,1573
211002141_ref1.txt,en,1573
211002142_ref1.txt,en,1573
211002146_ref1.txt,en,2104
211002147_ref1.txt,en,2640
211002149_ref1.txt,en,1806
211002150_ref1.txt,en,510479
211002151_ref1.txt,en,286049
211002153_ref1.txt,en,510479
211002154_ref1.txt,en,1325
211002155_ref1.txt,en,1805
211002156_ref1.txt,en,1695
211002157_ref1.txt,en,2059
211002158_ref1.txt,en,1890
211002159_ref1.txt,en,1728
211002160_ref1.txt,da,554
211002161_ref1.txt,sv,1033
211002163_ref1.txt,en,509
211002164_ref1.txt,en,52
211002166_ref1.txt,en,2739
211002170_ref1.txt,en,1268
211002173_ref1.txt,es,23835
211002174_ref1.txt,en,5244
211002175_ref1.txt,en,10118
211002176_ref1.txt,en,3143
211002177_ref1.txt,en,2220
211002178_ref1.txt,TOO_SHORT,25
211002179_ref2.txt,en,132995
211002179_ref3.txt,de,1523
211002180_ref1.txt,en,3534
211002182_ref1.txt,fr,2236
211002183_ref1.txt,de,7927
211002185_ref1.txt,en,2145
211002186_ref1.txt,en,1573
211002188_ref2.txt,en,1573
211002188_ref3.txt,en,1573
211002190_ref1.txt,en,450249
211002191_ref1.txt,en,12046
211002193_ref1.txt,en,51127
211002194_ref1.txt,en,129
211002195_ref1.txt,en,4344
211002196_ref1.txt,en,490
211002197_ref1.txt,en,5240
211002198_ref1.txt,en,710
211002199_ref1.txt,en,2686
211002200_ref1.txt,en,490
211002201_ref1.txt,en,2668
211002202_ref1.txt,fr,418
211002203_ref1.txt,ja,17244
211002204_ref1.txt,en,6886
211002205_ref1.txt,en,510479
211002208_ref1.txt,en,1709
211002208_ref2.txt,en,15278
211002209_ref1.txt,en,13394
211002210_ref1.txt,en,1641
211002210_ref2.txt,en,15278
211002211_ref1.txt,en,13394
211002212_ref1.txt,en,1606
211002213_ref1.txt,en,1706
211002216_ref1.txt,en,68713
211002218_ref1.txt,en,878055
211002219_ref1.txt,en,878055
211002220_ref1.txt,en,28870
211002221_ref1.txt,en,245670
211002224_ref1.txt,en,510479
211002226_ref1.txt,en,97347
211002227_ref1.txt,en,21600
211002228_ref1.txt,en,8906
211002229_ref1.txt,en,5884
211002230_ref1.txt,en,59548
211002231_ref1.txt,en,8574
211002233_ref1.txt,en,1828
211002237_ref1.txt,en,3633
211002240_ref1.txt,en,361941
211002241_ref1.txt,pt,1737
211002242_ref1.txt,en,54039
211002243_ref1.txt,en,419725
211002244_ref1.txt,en,186953
211002245_ref1.txt,en,4326
211002246_ref1.txt,en,52612
211002248_ref1.txt,en,4295
211002249_ref1.txt,en,33804
211002250_ref1.txt,en,11273
211002252_ref1.txt,en,7395
211002253_ref1.txt,en,1074
211002254_ref1.txt,de,13876
211002256_ref2.txt,en,15584
211002257_ref1.txt,en,7350
211002258_ref1.txt,es,1877
211002259_ref1.txt,id,860
211002260_ref1.txt,en,2458
211002260_ref2.txt,en,1666
211002260_ref3.txt,en,1538
211002264_ref2.txt,de,7373
211002265_ref1.txt,fr,17492
211002267_ref1.txt,en,3200
211002267_ref2.txt,fr,7072
211002270_ref1.txt,en,13041
211002277_ref1.txt,en,8597
211002280_ref1.txt,en,26945
211002281_ref1.txt,en,2145
211002283_ref1.txt,en,11220
211002284_ref1.txt,en,1383
211002287_ref1.txt,en,5078
211002288_ref1.txt,en,2145
211002289_ref1.txt,fr,20315
211002290_ref1.txt,en,7868
211002291_ref1.txt,ca,75
211002292_ref1.txt,en,1968
211002293_ref1.txt,en,78352
211002297_ref1.txt,en,3971
211002298_ref1.txt,ca,75
211002299_ref1.txt,en,1820
211002300_ref1.txt,en,2145
211002300_ref2.txt,en,3675
211002301_ref1.txt,en,2430
211002302_ref1.txt,en,503611
211002304_ref1.txt,en,6654
211002305_ref1.txt,en,9087
211002305_ref2.txt,en,2529
211002305_ref3.txt,en,2145
211002306_ref1.txt,en,10959
211002307_ref1.txt,en,1616
211002310_ref1.txt,fr,821
211002311_ref1.txt,pt,1312
211002312_ref1.txt,en,169972
211002314_ref1.txt,en,54284
211002316_ref1.txt,en,1639
211002320_ref1.txt,es,6184
211002321_ref1.txt,en,1573
211002322_ref1.txt,en,109099
211002324_ref1.txt,en,6036
211002329_ref1.txt,en,1713
211002329_ref2.txt,ca,702
211002330_ref1.txt,pt,11077
211002332_ref1.txt,en,12657
211002335_ref1.txt,en,511294
211002336_ref1.txt,en,2866
211002337_ref1.txt,en,1895
211002345_ref1.txt,en,2132
211002346_ref1.txt,en,1386
211002348_ref1.txt,TOO_SHORT,34
211002350_ref1.txt,en,43713
211002351_ref2.txt,en,4996
211002352_ref1.txt,en,40023
211002353_ref1.txt,en,161285
211002354_ref1.txt,en,3071
211002355_ref1.txt,en,3309
211002356_ref1.txt,it,9470
211002357_ref1.txt,en,2145
211002358_ref1.txt,en,1779
211002359_ref1.txt,es,17802
211002363_ref1.txt,es,6395
211002363_ref2.txt,es,15873
211002365_ref1.txt,en,5269
211002371_ref1.txt,en,3511
211002372_ref1.txt,en,87040
211002374_ref1.txt,en,56950
211002376_ref1.txt,en,4555
211002381_ref1.txt,en,27096
211002382_ref1.txt,en,32155
211002384_ref1.txt,en,22654
211002385_ref1.txt,en,46738
211002386_ref1.txt,en,55309
211002387_ref1.txt,en,4416
211002388_ref1.txt,en,1741
211002389_ref1.txt,en,301146
211002391_ref1.txt,en,5820
211002392_ref1.txt,fr,8645
211002396_ref1.txt,en,1009
211002397_ref1.txt,en,82390
211002397_ref2.txt,en,52666
211002397_ref3.txt,en,2304
211002398_ref1.txt,en,42929
211002399_ref1.txt,en,305198
211002400_ref1.txt,en,76391
211002401_ref1.txt,it,24530
211002402_ref1.txt,it,9958
211002403_ref1.txt,en,1390
211002404_ref1.txt,pt,3025
211002405_ref1.txt,en,46640
211002406_ref1.txt,en,6851
211002407_ref1.txt,en,5766
211002407_ref2.txt,en,7778
211002407_ref3.txt,en,9330
211002408_ref1.txt,en,3717
211002409_ref1.txt,en,9330
211002412_ref1.txt,en,5063
211002413_ref1.txt,TOO_SHORT,34
211002414_ref1.txt,en,4799
211002415_ref1.txt,en,3973
211002420_ref1.txt,en,6619
211002422_ref1.txt,en,3550
211002423_ref1.txt,en,15591
211002425_ref1.txt,en,882509
211002426_ref1.txt,en,383964
211002428_ref1.txt,en,25444
211002429_ref1.txt,en,2507
211002430_ref1.txt,en,2702
211002433_ref1.txt,en,10351
211002435_ref1.txt,en,104862
211002437_ref1.txt,en,21604
211002438_ref1.txt,en,17206
211002439_ref1.txt,en,79258
211002442_ref1.txt,en,96675
211002443_ref1.txt,en,31383
211002444_ref1.txt,en,6631
211002445_ref1.txt,en,95187
211002447_ref1.txt,en,443709
211002450_ref1.txt,en,2371
211002451_ref1.txt,en,13560
211002451_ref2.txt,en,21729
211002452_ref1.txt,en,1305
211002454_ref1.txt,en,60958
211002455_ref1.txt,en,5450
211002456_ref1.txt,en,1504
211002457_ref1.txt,tr,22494
211002458_ref1.txt,en,39437
211002459_ref1.txt,en,141004
211002459_ref2.txt,en,13183
211002460_ref1.txt,TOO_SHORT,21
211002461_ref1.txt,en,3989
211002463_ref1.txt,en,2525
211002464_ref1.txt,en,3677
211002466_ref1.txt,en,2184
211002470_ref1.txt,en,36984
211002471_ref1.txt,en,145592
211002472_ref1.txt,en,10868
211002473_ref1.txt,en,145592
211002476_ref1.txt,en,7630
211002477_ref1.txt,zh-cn,682
211002479_ref1.txt,en,2145
211002480_ref1.txt,en,97778
211002481_ref1.txt,en,2898
211002481_ref2.txt,en,1116
211002481_ref3.txt,en,1275
211002481_ref4.txt,en,1028
211002482_ref2.txt,en,2145
211002483_ref1.txt,en,20456
211002484_ref1.txt,en,2187
211002485_ref1.txt,en,16530
211002486_ref1.txt,en,4904
211002487_ref1.txt,en,2912
211002488_ref1.txt,en,81173
211002489_ref1.txt,en,1703
211002491_ref1.txt,en,3086
211002492_ref1.txt,en,808
211002493_ref1.txt,en,995
211002494_ref1.txt,fr,3887
211002495_ref1.txt,en,1332
211002498_ref1.txt,en,3556
211002500_ref1.txt,en,2297
211002501_ref1.txt,en,2644
211002502_ref1.txt,en,1922
211002503_ref1.txt,en,2886
211002507_ref1.txt,en,35996
211002508_ref1.txt,en,4720
211002509_ref1.txt,en,2901
211002512_ref1.txt,en,13146
211002513_ref1.txt,en,2145
211002513_ref2.txt,en,170
211002514_ref1.txt,en,467324
211002515_ref1.txt,en,2187
211002516_ref1.txt,en,676759
211002516_ref2.txt,en,2580
211002517_ref1.txt,en,2303
211002519_ref1.txt,en,25961
211002523_ref1.txt,en,15508
211002524_ref1.txt,en,882509
211002526_ref1.txt,en,12617
211002526_ref2.txt,en,10559
211002530_ref1.txt,en,1573
211002531_ref1.txt,en,1830
211002532_ref1.txt,en,91543
211002533_ref1.txt,en,1432
211002534_ref1.txt,en,1751
211002536_ref1.txt,en,2183
211002538_ref1.txt,en,32593
211002540_ref1.txt,en,4097
211002542_ref1.txt,en,8089
211002543_ref1.txt,en,5032
211002544_ref1.txt,en,32593
211002548_ref1.txt,en,1999
211002549_ref1.txt,en,2093
211002550_ref1.txt,en,9656
211002553_ref1.txt,TOO_SHORT,25
211002554_ref1.txt,en,2145
211002555_ref1.txt,it,74770
211002557_ref3.txt,pt,9345
211002557_ref4.txt,pt,35314
211002558_ref1.txt,en,2145
211002566_ref1.txt,en,1915
211002571_ref1.txt,en,2187
211002572_ref1.txt,it,43423
211002573_ref1.txt,en,1077217
211002574_ref1.txt,en,1627
211002575_ref1.txt,en,24768
211002576_ref1.txt,en,37221
211002577_ref1.txt,en,1627
211002578_ref1.txt,es,655882
211002579_ref1.txt,en,139491
211002580_ref1.txt,en,7966
211002581_ref1.txt,en,7355
211002582_ref1.txt,es,8912
211002583_ref1.txt,es,2643
211002584_ref1.txt,en,1573
211002588_ref1.txt,en,13861
211002590_ref1.txt,en,1739
211002591_ref1.txt,en,4880
211002592_ref1.txt,en,11557
211002594_ref1.txt,en,4999
211002595_ref1.txt,en,2720
211002598_ref1.txt,en,225355
211002599_ref1.txt,de,6746
211002600_ref1.txt,de,352826
211002602_ref1.txt,en,6259
211002602_ref2.txt,en,2310
211002603_ref1.txt,ca,140009
211002607_ref1.txt,en,27602
211002608_ref1.txt,en,2391
211002609_ref1.txt,en,11489
211002610_ref1.txt,en,1627
211002613_ref1.txt,en,3838
211002614_ref1.txt,en,2189
211002616_ref1.txt,en,301146
211002618_ref1.txt,en,1095
211002619_ref1.txt,de,4554
211002622_ref1.txt,en,1164
211002623_ref1.txt,en,4602
211002624_ref1.txt,en,2762
211002625_ref1.txt,en,8237
211002626_ref1.txt,en,134995
211002628_ref1.txt,en,5270
211002629_ref1.txt,en,6243
211002635_ref1.txt,en,3125
211002637_ref1.txt,en,4752
211002638_ref1.txt,en,68611
211002639_ref1.txt,pt,6282
211002640_ref1.txt,en,12163
211002642_ref1.txt,en,2662
211002643_ref1.txt,en,2348
211002644_ref1.txt,en,3316
211002646_ref1.txt,en,9406
211002647_ref1.txt,en,404
211002648_ref1.txt,en,1397
211002649_ref1.txt,en,1836
211002650_ref1.txt,en,1425
211002651_ref1.txt,en,1343
211002654_ref1.txt,en,2893
211002654_ref2.txt,en,649497
211002654_ref3.txt,en,690486
211002654_ref4.txt,en,7543
211002656_ref1.txt,en,404
211002657_ref1.txt,de,6745
211002659_ref1.txt,en,3409
211002661_ref1.txt,en,376733
211002663_ref1.txt,de,9713
211002665_ref1.txt,en,5032
211002665_ref2.txt,en,4369
211002667_ref1.txt,en,92036
211002668_ref1.txt,en,2460
211002669_ref1.txt,en,45686
211002670_ref1.txt,en,45686
211002671_ref1.txt,en,2991
211002677_ref1.txt,en,2009
211002678_ref1.txt,en,5707
211002681_ref1.txt,en,14296
211002683_ref1.txt,en,10133
211002684_ref1.txt,lv,26446
211002687_ref1.txt,en,12163
211002689_ref1.txt,en,85966
211002690_ref1.txt,en,8257
211002691_ref1.txt,en,9142
211002692_ref1.txt,en,4785
211002695_ref1.txt,en,404
211002696_ref1.txt,it,3950
211002697_ref1.txt,en,22374
211002699_ref1.txt,en,18611
211002700_ref1.txt,en,2326
211002702_ref1.txt,de,3093
211002704_ref1.txt,en,3512
211002706_ref1.txt,en,301146
211002707_ref1.txt,en,1716
211002708_ref1.txt,en,301146
211002709_ref1.txt,en,3745
211002715_ref1.txt,en,2946
211002717_ref1.txt,en,179376
211002718_ref1.txt,en,179376
211002719_ref1.txt,es,433839
211002720_ref1.txt,en,2145
211002722_ref1.txt,en,6517
211002723_ref1.txt,en,1950
211002726_ref1.txt,en,59108
211002728_ref1.txt,en,26563
211002732_ref1.txt,en,23195
211002736_ref1.txt,en,4874
211002737_ref1.txt,en,2145
211002738_ref1.txt,en,84453
211002739_ref1.txt,en,2052
211002741_ref1.txt,en,28084
211002742_ref1.txt,en,102581
211002743_ref1.txt,en,45613
211002745_ref1.txt,en,1573
211002746_ref1.txt,en,1573
211002747_ref1.txt,en,1669
211002748_ref1.txt,de,17266
211002750_ref1.txt,en,4064
211002751_ref1.txt,en,4996
211002752_ref1.txt,en,24036
